scenario,priority_type,priority_growth_rate,capacity,max,capacity_ratio,tracing_delay,vaccinated,priority,samples_isol_swab,samples_test_turnaround_time,samples_time_to_interview
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,1,2,0
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,1,FALSE,FALSE,0,1,0
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,0,2,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,5,FALSE,FALSE,0,4,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,2,FALSE,FALSE,2,0,0
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,2,FALSE,FALSE,0,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,5,FALSE,FALSE,3,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,1,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,1,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,1,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,1,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,4,FALSE,FALSE,2,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,1,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,1,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,5,FALSE,FALSE,3,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,4,FALSE,FALSE,3,1,0
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,2,1,0
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,4,FALSE,FALSE,2,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,5,FALSE,FALSE,3,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,4,FALSE,FALSE,1,1,2
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,6,FALSE,FALSE,2,2,2
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,1,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,0,2,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,4,FALSE,FALSE,1,2,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,0,2,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,2,FALSE,FALSE,0,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,4,FALSE,FALSE,2,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,5,FALSE,FALSE,3,1,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,6,FALSE,FALSE,3,2,1
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,1,FALSE,FALSE,0,1,0
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,2,FALSE,FALSE,0,2,0
optimal_priority_vaccine_new_swab_delay_poisson1_capacity100pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity100pc,max_5d,1,3,FALSE,FALSE,1,1,1
